11179,Papa no Iukoto wo Kikinasai!,7.33,"Comedy, Romance, Slice of Life",3,12,"Jan 11, 2012 to Mar 28, 2012","Starchild Records, KlockWorx, PPP, Studio Mausu, Shueisha",feel.,8,23 min. per ep.,5,914
11185,Kowaku no Toki,6.01,Hentai,0,4,"Oct 28, 2011 to Jul 25, 2014",Unknown,PoRO,3,30 min. per ep.,1,5091
11189,Pair,5.56,Music,6,1,24-Aug-11,Unknown,Unknown,5,3 min.,6,10477
11197,Kuma no Puutarou,Unknown,Comedy,3,30,"Apr 19, 1995 to Mar 29, 1996",Unknown,Studio Deen,0,24 min. per ep.,0,14776
11203,Hero Hero-kun,Unknown,"Adventure, Comedy, Game, Kids",3,104,"Apr 3, 2000 to Jan 2, 2001",Public & Basic,"Studio Flag, Studio Bogey",4,5 min. per ep.,4,14111
11209,Maken-Ki! OVA,6.64,"Action, Ecchi, Harem, Martial Arts, School, Super Power",0,2,"Mar 1, 2012 to Sep 25, 2013",AIC,Xebec,4,24 min. per ep.,3,2342
11213,Hoshi no Ko Poron,Unknown,Sci-Fi,3,260,"Apr 1, 1974 to Apr 4, 1975",Unknown,Unknown,0,5 min. per ep.,4,12666
11221,Machikado no Märchen,6.25,"Music, Romance",0,1,21-Jul-84,Kitty Films,Unknown,5,54 min.,5,10140
11227,Rinne no Lagrange,6.92,"Action, Sci-Fi, Comedy, Mecha",3,12,"Jan 8, 2012 to Mar 25, 2012","Production I.G, Bandai Visual, Yomiuri Telecasting, flying DOG, Dwango",Xebec,5,23 min. per ep.,5,2010
11235,Amagami SS+ Plus,7.44,"Slice of Life, Comedy, Romance, School",3,13,"Jan 6, 2012 to Mar 30, 2012",TBS,AIC,3,24 min. per ep.,5,1126
11237,Hidamari Sketch x SP,7.79,"Slice of Life, Comedy, School, Seinen",4,2,"Oct 30, 2011 to Nov 6, 2011","Aniplex, Lantis, TBS, Movic, Houbunsha",Shaft,7,24 min. per ep.,5,4503
11239,Hidamari Sketch x Honeycomb,7.94,"Slice of Life, Comedy, School, Seinen",3,12,"Oct 5, 2012 to Dec 21, 2012","Aniplex, Lantis, TBS, Movic, Houbunsha, Grooove",Shaft,7,24 min. per ep.,5,3690
11241,Brave 10,6.8,"Action, Adventure, Historical, Super Power, Samurai, Seinen",3,12,"Jan 8, 2012 to Mar 25, 2012","Media Factory, Studio Saki Makura, TMS Music",TMS Entertainment,4,24 min. per ep.,2,1131
11245,Manga Nihonshi,Unknown,Historical,3,52,"Mar 4, 1983 to Aug 4, 1984","VAP, Tsuchida Productions",Unknown,0,24 min. per ep.,0,12971
11255,Ikkitousen: Shuugaku Toushi Keppuuroku,6.65,"Action, Ecchi, Martial Arts, Super Power, School",0,1,12-Nov-11,Unknown,Arms,4,43 min.,3,4172
11266,Ao no Exorcist: Kuro no Iede,7.31,"Action, Demons, Fantasy, Shounen, Supernatural",4,1,26-Oct-11,Aniplex,A-1 Pictures,4,24 min.,5,1304
11268,Ganso Tensai Bakabon,6.26,"Slice of Life, Comedy",3,103,"Oct 6, 1975 to Sep 26, 1977",Tokyo Movie Shinsha,Unknown,0,24 min. per ep.,6,10975
11269,Maken Liner 0011 Henshin Seyo!,5.56,"Action, Mecha, Sci-Fi",2,1,16-Jul-72,Unknown,Toei Animation,0,50 min.,4,11748
11275,Akadou Suzunosuke,Unknown,"Adventure, Historical",3,52,"Apr 5, 1972 to Mar 28, 1973",Tokyo Movie Shinsha,Unknown,0,24 min. per ep.,5,11810
11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,6.56,"Action, Comedy, Mecha, Parody, Samurai, Shounen",4,1,1-Mar-08,Kadokawa Pictures Japan,Sunrise,0,14 min.,4,10165
11285,Black★Rock Shooter (TV),6.85,"Action, Drama, School, Slice of Life",3,8,"Feb 3, 2012 to Mar 23, 2012","Aniplex, Dentsu, Fuji TV, Ultra Super Pictures, Sony Music Entertainment, Fujipacific Music, Good Smile Company","Ordet, SANZIGEN",13,23 min. per ep.,5,466
11299,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,6.86,"Action, Adventure, Comedy, Mecha, Shounen, Space",4,1,7-Mar-09,Unknown,Sunrise,0,15 min.,4,9650
11307,Ginga Patrol PJ,6.64,"Drama, Military, Sci-Fi, Space",3,26,"Oct 9, 1982 to 1983",Fuji TV,Eiken,0,25 min. per ep.,0,10822
11313,Kimi no Iru Machi: Tasogare Kousaten,7.23,"Drama, Romance, School, Shounen",0,2,"Mar 16, 2012 to Jun 15, 2012",Kodansha,Tatsunoko Production,4,24 min. per ep.,3,2637
11319,Zero no Tsukaima F,7.52,"Adventure, Magic, Romance, Ecchi, Fantasy",3,12,"Jan 7, 2012 to Mar 24, 2012","Cospa, Showgate",J.C.Staff,8,24 min. per ep.,5,412
11321,Nee Summer!,7.1,Hentai,0,2,"Dec 30, 2011 to Apr 6, 2012",Mary Jane,Unknown,3,15 min. per ep.,1,3570
11339,A-Channel+smile,7.12,"Comedy, School, Seinen, Slice of Life",0,2,21-Mar-12,"Aniplex, Dentsu, Mainichi Broadcasting System",Studio Gokumi,7,25 min. per ep.,5,3663
11341,Tantei Opera Milky Holmes Dai 2 Maku,7.22,"Mystery, Comedy, Super Power",3,12,"Jan 5, 2012 to Mar 22, 2012","Sotsu, Lantis, Dwango, Bushiroad, Good Smile Company, Chrono Gear Creative","J.C.Staff, Artland",5,24 min. per ep.,5,4019
11349,Soredemo Tsuma wo Aishiteru,6.47,Hentai,0,3,"Oct 21, 2011 to Sep 20, 2013","T-Rex, Cotton Doll",Unknown,3,28 min. per ep.,1,5528
11355,"Kono Danshi, Uchuujin to Tatakaemasu.",6.86,"Action, Fantasy, Shounen Ai, Super Power, Supernatural",0,1,10-Oct-11,Unknown,CoMix Wave Films,5,28 min.,6,3459
11357,Micro Teukgongdae Diatron 5,4.74,"Action, Space, Mecha, Sci-Fi",2,1,20-Jul-85,Unknown,Unknown,0,57 min.,4,11039
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,7.53,"Action, Sci-Fi, Comedy, Super Power, Fantasy, Shounen",4,1,2-Aug-11,Unknown,Toei Animation,4,23 min.,5,2672
11371,Shin Tennis no Ouji-sama,7.56,"Action, Comedy, Sports, Shounen",3,13,"Jan 5, 2012 to Mar 29, 2012","TV Tokyo, Bandai Visual, Nihon Ad Systems, TV Tokyo Music, Marvelous AQL, Shueisha","Production I.G, M.S.C",4,23 min. per ep.,5,2288
11375,.hack//The Movie: Sekai no Mukou ni,7.14,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",2,1,21-Jan-12,"Bandai, CyberConnect2, flying DOG, Asmik Ace",Anima,9,1 hr. 50 min.,5,4028
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,6.45,"Action, Adventure, Comedy, Fantasy, Shounen",3,25,"Oct 2, 2011 to Mar 25, 2012",TV Asahi,Toei Animation,5,25 min. per ep.,4,3581
11389,Happy Kappy Recap,Unknown,"Comedy, Fantasy, Shoujo",4,1,17-Aug-11,Shogakukan Music & Digital Entertainment,Unknown,0,5 min.,6,13466
11405,Skyers 5,Unknown,"Action, Sci-Fi",3,12,"Oct 4, 1967 to Dec 20, 1967",Tele-Cartoon Japan,Unknown,0,24 min. per ep.,6,12792
11411,Hell Target,4.72,"Space, Horror, Sci-Fi",0,1,21-Jan-87,Unknown,Unknown,0,50 min.,2,9462
11421,Iruka to Shounen,Unknown,"Adventure, Kids",3,13,"Jul 30, 1975 to Aug 15, 1975",Unknown,Eiken,0,15 min. per ep.,4,13897
11433,Ano Natsu de Matteru,7.49,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",3,12,"Jan 10, 2012 to Mar 27, 2012","Geneon Universal Entertainment, Genco, AT-X, Bushiroad, Showgate",J.C.Staff,5,23 min. per ep.,5,455
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,7.11,"Action, Samurai, Historical, Drama, Shounen",0,2,"Dec 17, 2011 to Jun 23, 2012",Aniplex,Studio Deen,4,46 min. per ep.,2,3457
11445,UFO Princess Valkyrie: Recap,6.22,"Comedy, Romance, Sci-Fi",4,1,23-Aug-03,"Media Factory, Nippon Columbia, KlockWorx, Toshiba Entertainment",TNK,4,45 min.,5,9930
11447,Yuureisen,5.71,Supernatural,2,1,"Apr, 1956",Unknown,Unknown,11,11 min.,6,9617
11457,Chibi☆Devi!,6.76,"Fantasy, Shoujo, Supernatural",3,75,"Oct 10, 2011 to Feb 17, 2014","Shogakukan-Shueisha Productions, Half H.P Studio",SynergySP,4,5 min. per ep.,4,4466
11465,Tsuma no Haha Sayuri,6.54,Hentai,0,2,"Oct 21, 2011 to Feb 17, 2012",Digital Works,Y.O.U.C,3,30 min. per ep.,1,6754
11467,TSF Monogatari,6.67,Hentai,0,2,"Nov 25, 2011 to Feb 24, 2012",Pink Pineapple,Unknown,4,25 min. per ep.,1,4283
11469,BaBuKa: Gokudou no Tsuma,5.75,Hentai,0,2,"Oct 21, 2011 to Nov 18, 2011",MS Pictures,Unknown,5,17 min. per ep.,1,7484
11471,Dororo Pilot,5.79,Action,4,1,"Jan, 1968",Unknown,Mushi Production,0,14 min.,5,7811
11483,Redline Pilot,6.7,"Cars, Sports",4,1,12-Jan-09,Unknown,Madhouse,5,5 min.,5,5498
11487,Sekiranun Graffiti,6.95,Music,6,1,13-Aug-11,Sony Music Entertainment,Studio Deen,0,3 min.,6,6020
11491,Recorder to Randoseru Do♪,6.69,"Comedy, School, Seinen, Slice of Life",3,13,"Jan 6, 2012 to Mar 28, 2012","Takeshobo, Dream Creation",Seven,7,3 min. per ep.,5,2420
11497,Sore Ike! Zukkoke Sannin-gumi,Unknown,"Comedy, Kids, School",3,26,"Apr 4, 2004 to Oct 3, 2004",TV Tokyo,Nippon Animation,2,25 min. per ep.,4,14665
11499,Sankarea,7.36,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",3,12,"Apr 6, 2012 to Jun 29, 2012","Lantis, Pony Canyon, TBS, Kodansha, BS-TBS",Studio Deen,4,24 min. per ep.,3,270
11505,Kiss Dum: Omokage,6.03,"Mecha, Military, Sci-Fi",4,1,29-Sep-11,Bandai Visual,Satelight,5,12 min.,5,10640
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,6.55,Music,6,1,21-Sep-11,Unknown,Manglobe,0,2 min.,5,4831
11511,Bouei Honou / Evidence,5.56,Music,6,2,20-Apr-11,Pony Canyon,Unknown,5,4 min. per ep.,6,9998
11521,Hello Kitty: Ringo no Mori no Fantasy,5.88,"Comedy, Fantasy, Kids",3,13,"Apr 4, 2006 to Sep 19, 2006",Sanrio,Asahi Production,0,7 min. per ep.,4,11961
11523,Shiofuki Mermaid,6.35,Hentai,0,1,28-Oct-11,Schoolzone,Unknown,3,30 min.,1,7774
11525,Mamimume★Mogacho,Unknown,Kids,3,13,"Jul 1, 2001 to Sep 23, 2001","TV Tokyo, Sega, Idea Factory",Unknown,0,25 min. per ep.,4,14143
11531,Un-Go: Inga-ron,7.6,"Mystery, Supernatural",2,1,19-Nov-11,Unknown,Bones,2,48 min.,2,2807
11533,Momotarou Densetsu,Unknown,"Adventure, Comedy",3,51,"Oct 2, 1989 to Oct 1, 1990",TV Tokyo,Knack Productions,9,22 min. per ep.,6,12724
11537,Yamatarou Kaeru,6.05,Kids,0,1,15-Aug-86,Unknown,Tezuka Productions,4,24 min.,6,11222
11541,Ad Lib Anime Kenkyuujo,Unknown,Comedy,3,38,"Oct 16, 2011 to Mar 31, 2013",Unknown,Unknown,5,4 min. per ep.,6,10573
11543,Hate You,5.98,"Action, Music",6,1,20-Jul-11,Unknown,Unknown,5,3 min.,5,9015
11545,Happyakuyachou Hyouri Kewaishi,Unknown,"Historical, Drama",3,16,"Oct 9, 1990 to Apr 30, 1991",TBS,Shin-Ei Animation,0,10 min. per ep.,5,12469
11547,Sengoku☆Paradise Kiwami,6.07,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo",3,26,"Oct 4, 2011 to Mar 27, 2012","TV Tokyo, G-mode","Milky Cartoon, LMD",0,3 min. per ep.,5,6593
11553,Toradora!: Bentou no Gokui,7.46,"Slice of Life, Comedy, Romance, School",4,1,21-Dec-11,Unknown,J.C.Staff,8,27 min.,5,1075
11561,Sougen no Ko Tenguri,6.09,"Adventure, Historical, Kids, Drama",2,1,1977,Unknown,Shin-Ei Animation,5,21 min.,6,10711
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,6.93,"Fantasy, Magic, Music, Shoujo",0,1,25-Nov-11,Unknown,Toei Animation,5,14 min.,6,8878
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,8.5,"Sci-Fi, Drama",2,1,20-Apr-13,"Frontier Works, Media Factory, Movic, AT-X, Kadokawa Pictures Japan, MAGES.",White Fox,3,1 hr. 30 min.,5,288
11579,Jubilee,5.18,"Dementia, Music",6,1,1999,"Yamamura Animation, Inc.",Unknown,0,5 min.,6,10929
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,6.54,Music,6,1,14-Sep-11,Unknown,Manglobe,0,2 min.,5,5155
11589,Puu-Neko Shougekijou,Unknown,Comedy,3,11,"Jun 29, 2011 to Sep 14, 2011",Unknown,Unknown,0,1 min. per ep.,6,13058
11593,Ganbare! Bokura no Hit and Run,Unknown,"School, Sports",4,1,18-Feb-79,Unknown,Nippon Animation,0,1 hr. 10 min.,6,14191
11595,Perman (1983),6.41,"Kids, Comedy, Super Power, School",3,526,"Apr 4, 1983 to Jul 2, 1985","TV Asahi, Asatsu DK",Shin-Ei Animation,0,12 min. per ep.,4,8753
11597,Nisemonogatari,8.18,"Mystery, Comedy, Supernatural, Ecchi",3,11,"Jan 8, 2012 to Mar 18, 2012","Aniplex, Kodansha, Rakuonsha",Shaft,8,24 min. per ep.,2,195
11609,"Sono Toki, Shimakou ga Ugoita!",Unknown,Comedy,3,11,"Jun 29, 2011 to Sep 14, 2011",Unknown,DLE,0,3 min. per ep.,5,13360
11611,Shuukan Shimakou Special,Unknown,Comedy,5,1,4-Jan-11,Unknown,Unknown,0,2 min.,5,14295
11615,Morita-san wa Mukuchi. 2,6.68,"Comedy, School, Slice of Life",3,13,"Oct 5, 2011 to Dec 28, 2011","DAX Production, Takeshobo",Seven,7,3 min. per ep.,5,4598
11617,High School DxD,7.4,"Comedy, Demons, Ecchi, Harem, Romance, School",3,12,"Jan 6, 2012 to Mar 23, 2012","Genco, Lantis, AT-X, PRA, Showgate, Atelier Musa, Fujimi Shobo",TNK,8,24 min. per ep.,3,68
11625,Donbe Monogatari,Unknown,Kids,4,1,26-Apr-81,Unknown,Eiken,0,1 hr. 12 min.,6,14436
11633,Blood Lad,7.33,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",3,10,"Jul 8, 2013 to Sep 9, 2013","Kadokawa Shoten, KlockWorx, flying DOG",Brain's Base,4,24 min. per ep.,5,217
11635,Sacred Seven: Shirogane no Tsubasa,6.68,"Action, School, Sci-Fi, Super Power",2,1,7-Jan-12,Unknown,Sunrise,5,1 hr.,5,6165
11659,Pink Mizu Dorobou Ame Dorobou,5.58,"Action, Comedy, Fantasy, Shounen",2,1,7-Jul-90,Unknown,Toei Animation,4,30 min.,5,10081
11661,Robo to Shoujo (Kari),5.57,"Action, Comedy, Mecha, Sci-Fi",5,9,"Jun 16, 2010 to Jun 19, 2011",Unknown,Unknown,0,1 min. per ep.,5,9290
11663,Hakuouki OVA,7.45,"Action, Historical, Supernatural, Drama, Samurai",0,2,"Mar, 2011",Unknown,Studio Deen,3,8 min. per ep.,5,4571
11665,Natsume Yuujinchou Shi,8.67,"Slice of Life, Demons, Supernatural, Drama, Shoujo",3,13,"Jan 3, 2012 to Mar 27, 2012","TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Sony Music Entertainment",Brain's Base,4,24 min. per ep.,5,774
11673,Hal no Fue,Unknown,"Kids, Adventure",2,1,22-Oct-11,Unknown,TMS Entertainment,0,50 min.,6,13264
11679,Chainsaw Maid,4.96,"Comedy, Horror, Supernatural, Thriller",5,1,8-Dec-07,Pony Canyon,Unknown,5,6 min.,2,6501
11681,Tetsu no Ko Kanahiru,Unknown,Fantasy,2,1,4-Aug-07,Higa Brothers Production,Unknown,0,32 min.,6,15466
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,6.55,"Adventure, Drama, Historical, Mystery, Supernatural",0,1,1992,Unknown,Madhouse,2,7 min.,6,10137
11687,Pussycat,4.18,"Fantasy, Horror",5,1,8-Dec-08,Unknown,Unknown,5,5 min.,2,6968
11689,CCW: Crazy Clay Wrestling,3.52,Sports,5,1,8-Dec-07,Unknown,Unknown,5,6 min.,5,8750
11691,Bloody Date,4.19,Horror,5,1,2006,Unknown,Unknown,5,5 min.,2,7509
11693,Match Uri no Shoujo,6.03,"Drama, Kids",2,1,12-Dec-71,Gakken Eigakyoku,Toei Animation,11,18 min.,6,11993
11695,Ultraman Graffiti,Unknown,"Action, Comedy, Parody, Super Power",0,6,25-Oct-90,Unknown,Unknown,13,8 min. per ep.,6,12567
11697,Area no Kishi,7.22,"Comedy, School, Shounen, Sports",3,37,"Jan 7, 2012 to Sep 29, 2012","TV Asahi, Imagine",Shin-Ei Animation,4,25 min. per ep.,5,2005
11699,Yurumates wa?,6.28,"Comedy, Seinen, Slice of Life",0,1,24-Jun-11,"Indeprox, Takeshobo, indigo line",Unknown,7,35 min.,5,8477
11701,Another: The Other - Inga,7.32,"Horror, Mystery, Thriller",0,1,26-May-12,Unknown,P.A. Works,2,24 min.,2,966
11703,Code:Breaker,6.8,"Action, Comedy, Super Power, Supernatural, School, Shounen",3,13,"Oct 7, 2012 to Dec 23, 2012","Bandai Visual, Lantis, Kodansha, Memory-Tech, Bushiroad",Kinema Citrus,4,24 min. per ep.,2,568
11705,Dragon Age: Blood Mage no Seisen,6.11,"Action, Fantasy",2,1,11-Feb-12,Unknown,Oxybot,9,1 hr. 29 min.,2,5165
11711,Me wo Samase Toragorou,Unknown,Kids,4,1,1985,N&G Production,Unknown,0,17 min.,6,16027
11713,Suisenzuki no Yokka,Unknown,"Fantasy, Kids",4,1,1990,N&G Production,Unknown,0,12 min.,6,15415
11715,Kamisama Dolls Specials,5.93,Comedy,4,6,"Sep 21, 2011 to Feb 22, 2012",Unknown,Brain's Base,4,2 min. per ep.,5,5913
11717,Hoshi no Kirby: Pilot,5.69,"Adventure, Comedy, Parody, Fantasy",4,1,2000,CBC,Unknown,9,4 min.,6,9247
11729,Space Neko Theater,5.33,Comedy,5,1,9-Dec-08,Space Neko Company,Unknown,0,8 min.,5,10812
11731,Chi-Sui Maru Specials,Unknown,Comedy,4,2,21-Sep-11,Unknown,Unknown,0,5 min. per ep.,6,14984
11733,Chi-Sui Maru 2nd Season,Unknown,Comedy,3,34,"Jan 15, 2011 to Sep 24, 2011",Unknown,Unknown,0,5 min. per ep.,6,13828
11735,Coluboccoro,5.64,"Sci-Fi, Fantasy",0,1,2007,Unknown,Kenji Studio,5,29 min.,6,9080
11737,Ao no Exorcist Movie,7.64,"Action, Demons, Fantasy, Shounen, Supernatural",2,1,28-Dec-12,"Aniplex, Shueisha",A-1 Pictures,4,1 hr. 28 min.,5,688
11739,Kimi to Boku. 2,7.98,"Comedy, Drama, Romance, School, Shounen, Slice of Life",3,13,"Apr 3, 2012 to Jun 26, 2012","TV Tokyo, Aniplex, Square Enix, Nihon Ad Systems, Movic",J.C.Staff,4,24 min. per ep.,5,1779
11741,Fate/Zero 2nd Season,8.59,"Action, Supernatural, Magic, Fantasy",3,12,"Apr 8, 2012 to Jun 24, 2012","Aniplex, Nitroplus, Seikaisha, Notes",ufotable,8,24 min. per ep.,2,105
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,7.5,"Action, Magic, Sci-Fi, Super Power",2,1,23-Feb-13,"Geneon Universal Entertainment, Square Enix, AT-X, Warner Bros. Japan, ASCII Media Works",J.C.Staff,5,1 hr. 30 min.,2,1352
11745,Aku no Onna Kanbu,6.67,Hentai,0,2,"Nov 18, 2011 to Mar 23, 2012","T-Rex, Cotton Doll",Unknown,3,30 min. per ep.,1,5098
11747,Kiriya Hakushaku Ke no Roku Shimai,6.72,Hentai,0,2,"Dec 22, 2011 to Mar 30, 2012",Pink Pineapple,G-Lam,3,30 min. per ep.,1,6172
11749,Oshioki: Gakuen Reijou Kousei Keikaku,6.37,Hentai,0,3,"Nov 18, 2011 to Jun 15, 2012",MS Pictures,Unknown,3,20 min. per ep.,1,6647
11751,Senki Zesshou Symphogear,7.03,"Action, Sci-Fi, Music",3,13,"Jan 6, 2012 to Mar 30, 2012","Aniplex, Memory-Tech, Dwango, Bushiroad, Good Smile Company, King Records, Kinyosha","Satelight, Encourage Films",5,23 min. per ep.,5,1454
11755,009 Re:Cyborg,6.53,"Action, Adventure, Mecha, Sci-Fi",2,1,27-Oct-12,"Nippon Television Network, Ishimori Pro","Production I.G, SANZIGEN",4,1 hr. 43 min.,5,4284
11757,Sword Art Online,7.25,"Action, Game, Adventure, Romance, Fantasy",3,25,"Jul 8, 2012 to Dec 23, 2012","Aniplex, Genco, DAX Production, ASCII Media Works, Bandai Namco Games",A-1 Pictures,8,23 min. per ep.,5,4
11759,Accel World,7.32,"Action, Game, Sci-Fi, Romance, School",3,24,"Apr 7, 2012 to Sep 22, 2012","Genco, Rakuonsha, Warner Bros. Japan, flying DOG, ASCII Media Works",Sunrise,8,24 min. per ep.,5,178
11761,Medaka Box,7.07,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",3,12,"Apr 5, 2012 to Jun 21, 2012","TV Tokyo, Lantis, Media Factory, Hakoniwa Academy Student Council","Gainax, Asahi Production",4,24 min. per ep.,5,723
11763,Sekai de Ichiban Tsuyoku Naritai!,5.81,"Action, Ecchi, Sports",3,12,"Oct 6, 2013 to Dec 22, 2013","Movic, Earth Star Entertainment",Arms,4,23 min. per ep.,3,2449
11767,Justeen,Unknown,"Action, Mecha, Sci-Fi",0,1,29-Dec-11,G-mode,AIC,0,24 min.,5,11006
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,6.2,"Comedy, Ecchi, School, Seinen, Shoujo Ai",3,12,"Jan 24, 2012 to Mar 27, 2012","Lantis, Cammot",LMD,4,6 min. per ep.,3,3183
11771,Kuroko no Basket,8.15,"Comedy, School, Shounen, Sports",3,25,"Apr 8, 2012 to Sep 22, 2012","Bandai Visual, Lantis, Nihon Ad Systems, Mainichi Broadcasting System, Banpresto, Shueisha, BS11",Production I.G,4,24 min. per ep.,5,104
11773,To Heart 2: Dungeon Travelers,6.3,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",0,2,"Feb 22, 2012 to Jul 25, 2012",Chaos Project,Unknown,9,30 min. per ep.,5,7205
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,7.23,"Action, Adventure, Comedy, Seinen",4,1,2-Dec-11,Unknown,Telecom Animation Film,0,1 hr. 32 min.,5,6218
11783,Dog Days',7.09,"Action, Adventure, Magic, Fantasy",3,13,"Jul 7, 2012 to Sep 29, 2012","Aniplex, Good Smile Company",Seven Arcs,5,23 min. per ep.,5,1544
11785,Haiyore! Nyaruko-san,7.07,"Sci-Fi, Comedy, Parody",3,12,"Apr 10, 2012 to Jun 26, 2012","TV Tokyo, Avex Entertainment, Sotsu, KlockWorx, Cospa, SoftBank Creative, Studio Mausu, Bulls Eye",Xebec,8,24 min. per ep.,5,496
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,6.65,"Action, Super Power, Adventure, Comedy, Shounen",4,1,23-Oct-10,Unknown,Unknown,0,40 min.,5,8095
11789,Wish Me Mell,5.55,"Kids, Magic, Fantasy",5,3,"Jun 5, 2011 to Jul 20, 2012",Sanrio,Unknown,13,1 min. per ep.,6,12723
11791,Sore Ike! Anpanman: Ruby no Negai,6.04,"Comedy, Kids, Magic",2,1,12-Jul-03,Unknown,Unknown,0,51 min.,4,12896
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",7.41,"Comedy, Drama, Slice of Life",4,1,27-Jun-12,Unknown,TYO Animations,5,24 min.,6,5413
11795,Forsaken,5.78,"Music, Vampire",6,1,26-Jan-08,Unknown,Gonzo,15,5 min.,5,10313
11799,Midori no Neko,5.44,Mystery,0,1,1-Oct-83,Unknown,Tezuka Productions,4,24 min.,6,10237
11807,School,6.74,"Hentai, School",0,2,"Nov 25, 2011 to Jul 13, 2012",Hot Bear,Studio 9 MAiami,5,27 min. per ep.,1,6036
11809,gdgd Fairies,6.8,Comedy,3,12,"Oct 13, 2011 to Dec 29, 2011","Strawberry Meets Pictures, Bouncy",Unknown,5,13 min. per ep.,6,6882
11813,Shijou Saikyou no Deshi Kenichi OVA,7.93,"Action, Martial Arts, Comedy, School, Shounen",0,11,"Mar 14, 2012 to May 16, 2014",Unknown,Brain's Base,4,27 min. per ep.,3,2334
11815,Ijou Chitai: Jikken Dorei,5.87,Hentai,0,2,"Dec 16, 2011 to Mar 23, 2012",Studio 9 MAiami,Unknown,3,16 min. per ep.,1,7665
11825,Enshou Nihon Mukashibanashi,5.17,"Hentai, Comedy, Historical",0,1,25-May-88,Japan Home Video,Unknown,0,30 min.,1,11482
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,7.41,"Action, Hentai, Fantasy",0,6,"Jan 27, 2012 to Dec 28, 2018",Unknown,Majin,3,25 min. per ep.,1,3144
11829,Manga Mitokoumon,6.49,Historical,3,46,"Sep 3, 1981 to Jul 15, 1981",Knack Animation,Unknown,0,24 min. per ep.,5,12030
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,7.03,"Action, Historical, Martial Arts, Fantasy",3,34,"Jun 10, 2010 to 2011",Unknown,Sparkly Key Animation Studio,2,22 min. per ep.,5,10274
11837,Zetman,6.89,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",3,13,"Apr 3, 2012 to Jun 26, 2012","TV Asahi, Asatsu DK, YTV, Toho, Sakura Create, TMS Music",TMS Entertainment,4,24 min. per ep.,3,1295
11841,Qin Shi Ming Yue: Ye Jin Tianming,6.81,"Action, Historical, Martial Arts, Fantasy",3,18,"Jul 17, 2008 to 2008",Unknown,Sparkly Key Animation Studio,2,22 min. per ep.,5,10384
11843,Danshi Koukousei no Nichijou,8.28,"Slice of Life, Comedy, School",3,12,"Jan 10, 2012 to Mar 27, 2012","TV Tokyo, Square Enix, Trinity Sound, Happinet Pictures",Sunrise,10,24 min. per ep.,5,180
11853,Pokemon: Pikachu no Summer Bridge Story,6.23,"Adventure, Comedy, Fantasy, Kids",4,1,1-Aug-11,Unknown,OLM,0,20 min.,4,6860
11855,Houkago Nyannyan,6.01,Hentai,0,1,16-Dec-11,"Studio 9 MAiami, Queen Bee",Unknown,4,19 min.,1,6659
11857,Judo Sanka,Unknown,"Sports, Shounen",3,27,"Apr 1, 1974 to Sep 30, 1974",Tokyo Movie Shinsha,Unknown,0,21 min. per ep.,6,12888
11859,Queen's Blade: Rebellion,6.32,"Action, Adventure, Ecchi, Fantasy",3,12,"Apr 3, 2012 to Jun 19, 2012","Genco, Media Factory, AT-X, Hobby Japan",Arms,13,24 min. per ep.,3,2740
11867,Cipher,4.72,"Drama, Music",0,1,3-Mar-89,Victor Entertainment,Magic Bus,4,26 min.,5,5351
11869,Bloody Night,3.91,"Horror, Psychological, Supernatural, Thriller",5,1,21-May-06,Unknown,Unknown,5,5 min.,2,8288
11873,Oraa Guzura Dado (1987),6.19,"Comedy, Kids",3,44,"Oct 2, 1987 to Sep 20, 1988",Unknown,Tatsunoko Production,0,30 min. per ep.,4,12303
